direction,gap_time,gap_edge,gap_far_edge,outcome,sl,tp1,tp2,gap_time_thai
-1,2024-06-21 15:30:00,2328.238,2329.278,no_room,,,,2024-06-21 22:30:00
1,2024-06-24 07:15:00,2324.175,2323.805,against_bias,,,,2024-06-24 14:15:00
1,2024-06-24 07:30:00,2326.918,2325.158,against_bias,,,,2024-06-24 14:30:00
1,2024-06-24 07:45:00,2330.205,2327.788,against_bias,,,,2024-06-24 14:45:00
-1,2024-06-24 09:45:00,2326.965,2327.355,no_room,,,,2024-06-24 16:45:00
1,2024-06-24 11:45:00,2325.735,2325.665,against_bias,,,,2024-06-24 18:45:00
1,2024-06-24 13:30:00,2330.388,2328.295,against_bias,,,,2024-06-24 20:30:00
1,2024-06-25 09:00:00,2329.145,2327.015,against_bias,,,,2024-06-25 16:00:00
1,2024-06-25 09:30:00,2332.028,2330.985,against_bias,,,,2024-06-25 16:30:00
1,2024-06-25 10:15:00,2334.898,2333.658,against_bias,,,,2024-06-25 17:15:00
-1,2024-06-25 11:15:00,2333.875,2334.538,against_bias,,,,2024-06-25 18:15:00
-1,2024-06-25 11:30:00,2330.968,2332.805,against_bias,,,,2024-06-25 18:30:00
-1,2024-06-25 12:45:00,2326.815,2327.345,against_bias,,,,2024-06-25 19:45:00
-1,2024-06-25 15:30:00,2320.965,2323.535,against_bias,,,,2024-06-25 22:30:00
-1,2024-06-26 10:15:00,2313.895,2316.078,no_room,,,,2024-06-26 17:15:00
-1,2024-06-26 10:30:00,2310.995,2313.385,no_room,,,,2024-06-26 17:30:00
-1,2024-06-26 11:15:00,2307.655,2307.838,no_room,,,,2024-06-26 18:15:00
1,2024-06-26 11:45:00,2310.855,2307.655,against_bias,,,,2024-06-26 18:45:00
1,2024-06-26 12:00:00,2312.815,2311.335,against_bias,,,,2024-06-26 19:00:00
1,2024-06-26 12:15:00,2314.255,2313.878,against_bias,,,,2024-06-26 19:15:00
-1,2024-06-26 13:00:00,2311.465,2313.738,no_room,,,,2024-06-26 20:00:00
-1,2024-06-26 13:15:00,2304.265,2310.058,no_room,,,,2024-06-26 20:15:00
-1,2024-06-26 13:30:00,2299.885,2302.675,no_room,,,,2024-06-26 20:30:00
1,2024-06-26 15:15:00,2300.828,2299.985,against_bias,,,,2024-06-26 22:15:00
-1,2024-06-26 15:45:00,2300.798,2300.828,no_room,,,,2024-06-26 22:45:00
1,2024-06-27 08:15:00,2302.975,2302.448,against_bias,,,,2024-06-27 15:15:00
1,2024-06-27 08:45:00,2305.685,2304.605,against_bias,,,,2024-06-27 15:45:00
1,2024-06-27 09:00:00,2307.185,2306.378,against_bias,,,,2024-06-27 16:00:00
1,2024-06-27 09:15:00,2310.115,2308.298,against_bias,,,,2024-06-27 16:15:00
1,2024-06-27 10:00:00,2312.195,2311.825,against_bias,,,,2024-06-27 17:00:00
1,2024-06-27 11:45:00,2315.015,2314.655,against_bias,,,,2024-06-27 18:45:00
1,2024-06-27 12:45:00,2320.595,2319.425,no_room,,,,2024-06-27 19:45:00
1,2024-06-28 08:30:00,2328.875,2328.335,sl_too_tight,,,,2024-06-28 15:30:00
1,2024-06-28 10:00:00,2329.335,2328.968,sl_too_tight,,,,2024-06-28 17:00:00
1,2024-06-28 10:15:00,2330.845,2330.265,sl_too_tight,,,,2024-06-28 17:15:00
1,2024-06-28 10:30:00,2334.185,2331.065,no_room,,,,2024-06-28 17:30:00
-1,2024-06-28 13:30:00,2332.095,2334.545,against_bias,,,,2024-06-28 20:30:00
-1,2024-06-28 13:45:00,2330.925,2331.175,against_bias,,,,2024-06-28 20:45:00
-1,2024-06-28 14:45:00,2326.735,2327.905,against_bias,,,,2024-06-28 21:45:00
1,2024-06-28 15:30:00,2326.985,2326.855,no_room,,,,2024-06-28 22:30:00
-1,2024-07-01 08:00:00,2324.215,2324.288,sl_too_tight,,,,2024-07-01 15:00:00
1,2024-07-01 09:15:00,2327.425,2326.155,against_bias,,,,2024-07-01 16:15:00
1,2024-07-01 10:15:00,2327.995,2327.895,against_bias,,,,2024-07-01 17:15:00
1,2024-07-01 11:00:00,2331.978,2331.975,against_bias,,,,2024-07-01 18:00:00
1,2024-07-01 11:15:00,2333.565,2332.575,against_bias,,,,2024-07-01 18:15:00
1,2024-07-01 11:30:00,2334.845,2334.015,against_bias,,,,2024-07-01 18:30:00
-1,2024-07-01 12:30:00,2335.075,2335.198,no_room,,,,2024-07-01 19:30:00
-1,2024-07-01 12:45:00,2330.175,2334.288,no_room,,,,2024-07-01 19:45:00
-1,2024-07-01 13:00:00,2329.478,2329.745,no_room,,,,2024-07-01 20:00:00
-1,2024-07-01 14:30:00,2324.175,2326.774,no_room,,,,2024-07-01 21:30:00
1,2024-07-01 15:15:00,2325.675,2324.585,against_bias,,,,2024-07-01 22:15:00
-1,2024-07-02 07:15:00,2326.725,2329.375,no_room,,,,2024-07-02 14:15:00
1,2024-07-02 07:45:00,2327.045,2326.725,against_bias,,,,2024-07-02 14:45:00
1,2024-07-02 08:00:00,2329.928,2327.428,against_bias,,,,2024-07-02 15:00:00
-1,2024-07-02 09:30:00,2329.215,2329.925,sl_too_tight,,,,2024-07-02 16:30:00
-1,2024-07-02 09:45:00,2326.658,2328.458,no_room,,,,2024-07-02 16:45:00
-1,2024-07-02 10:00:00,2325.055,2326.455,no_room,,,,2024-07-02 17:00:00
-1,2024-07-02 11:45:00,2321.515,2322.384,no_room,,,,2024-07-02 18:45:00
1,2024-07-02 12:45:00,2325.328,2324.295,against_bias,,,,2024-07-02 19:45:00
1,2024-07-02 13:00:00,2326.338,2325.885,against_bias,,,,2024-07-02 20:00:00
1,2024-07-02 13:45:00,2331.495,2329.365,no_room,,,,2024-07-02 20:45:00
-1,2024-07-02 14:15:00,2327.685,2331.495,against_bias,,,,2024-07-02 21:15:00
-1,2024-07-02 15:45:00,2326.195,2326.815,against_bias,,,,2024-07-02 22:45:00
1,2024-07-03 07:00:00,2339.795,2337.015,no_room,,,,2024-07-03 14:00:00
1,2024-07-03 07:15:00,2341.618,2341.078,no_room,,,,2024-07-03 14:15:00
1,2024-07-03 08:00:00,2345.105,2342.125,no_room,,,,2024-07-03 15:00:00
1,2024-07-03 10:00:00,2345.135,2344.258,no_room,,,,2024-07-03 17:00:00
-1,2024-07-03 11:15:00,2345.688,2346.825,against_bias,,,,2024-07-03 18:15:00
1,2024-07-03 12:30:00,2347.985,2347.255,no_room,,,,2024-07-03 19:30:00
1,2024-07-03 13:45:00,2354.505,2353.025,no_room,,,,2024-07-03 20:45:00
1,2024-07-05 07:45:00,2364.755,2364.665,sl_too_tight,,,,2024-07-05 14:45:00
-1,2024-07-05 09:30:00,2365.268,2365.338,against_bias,,,,2024-07-05 16:30:00
-1,2024-07-05 10:00:00,2363.755,2363.985,against_bias,,,,2024-07-05 17:00:00
1,2024-07-05 10:30:00,2363.775,2363.755,sl_too_tight,,,,2024-07-05 17:30:00
1,2024-07-05 12:00:00,2365.725,2365.115,no_room,,,,2024-07-05 19:00:00
1,2024-07-05 12:15:00,2365.938,2365.875,sl_too_tight,,,,2024-07-05 19:15:00
1,2024-07-05 13:45:00,2378.948,2376.878,no_room,,,,2024-07-05 20:45:00
1,2024-07-05 14:45:00,2380.108,2379.665,signal,2374.7954785714282,2386.875478571428,2393.642957142856,2024-07-05 21:45:00
1,2024-07-05 15:30:00,2383.975,2383.568,no_room,,,,2024-07-05 22:30:00
-1,2024-07-08 08:30:00,2377.075,2377.185,against_bias,,,,2024-07-08 15:30:00
-1,2024-07-08 08:45:00,2373.245,2376.255,against_bias,,,,2024-07-08 15:45:00
-1,2024-07-08 09:45:00,2371.115,2371.785,against_bias,,,,2024-07-08 16:45:00
1,2024-07-08 10:15:00,2371.375,2371.115,no_room,,,,2024-07-08 17:15:00
-1,2024-07-08 12:45:00,2374.208,2374.738,against_bias,,,,2024-07-08 19:45:00
-1,2024-07-08 15:30:00,2369.505,2372.108,against_bias,,,,2024-07-08 22:30:00
-1,2024-07-08 15:45:00,2363.835,2369.155,no_room,,,,2024-07-08 22:45:00
-1,2024-07-09 07:15:00,2362.495,2362.618,sl_too_tight,,,,2024-07-09 14:15:00
-1,2024-07-09 07:30:00,2360.195,2361.915,no_room,,,,2024-07-09 14:30:00
1,2024-07-09 08:15:00,2359.485,2359.115,against_bias,,,,2024-07-09 15:15:00
1,2024-07-09 09:00:00,2361.428,2359.845,against_bias,,,,2024-07-09 16:00:00
1,2024-07-09 09:15:00,2361.885,2361.715,against_bias,,,,2024-07-09 16:15:00
-1,2024-07-09 11:15:00,2361.768,2362.965,sl_too_tight,,,,2024-07-09 18:15:00
-1,2024-07-09 12:30:00,2358.998,2359.425,sl_too_tight,,,,2024-07-09 19:30:00
1,2024-07-09 13:00:00,2359.415,2358.998,against_bias,,,,2024-07-09 20:00:00
1,2024-07-09 13:15:00,2362.028,2360.065,against_bias,,,,2024-07-09 20:15:00
-1,2024-07-09 14:15:00,2363.515,2364.225,no_room,,,,2024-07-09 21:15:00
-1,2024-07-09 15:00:00,2358.665,2360.678,no_room,,,,2024-07-09 22:00:00
1,2024-07-09 15:45:00,2357.295,2354.725,against_bias,,,,2024-07-09 22:45:00
1,2024-07-10 07:00:00,2371.745,2370.215,no_room,,,,2024-07-10 14:00:00
1,2024-07-10 10:30:00,2373.425,2373.378,sl_too_tight,,,,2024-07-10 17:30:00
1,2024-07-10 11:45:00,2376.755,2374.295,no_room,,,,2024-07-10 18:45:00
1,2024-07-10 12:00:00,2377.775,2377.108,price_inside_zone,,,,2024-07-10 19:00:00
1,2024-07-10 12:30:00,2379.118,2378.858,sl_too_tight,,,,2024-07-10 19:30:00
1,2024-07-10 13:45:00,2380.585,2380.475,signal,2377.5130285714285,2386.728942857143,2392.872885714286,2024-07-10 20:45:00
1,2024-07-10 14:00:00,2381.715,2381.545,signal,2377.7981928571426,2387.3091928571425,2392.903385714285,2024-07-10 21:00:00
-1,2024-07-10 14:30:00,2379.115,2381.715,against_bias,,,,2024-07-10 21:30:00
1,2024-07-10 15:30:00,2378.925,2377.244,no_room,,,,2024-07-10 22:30:00
1,2024-07-11 09:15:00,2382.625,2382.315,signal,2379.5577642857143,2386.280764285714,2389.9365285714284,2024-07-11 16:15:00
1,2024-07-11 12:45:00,2404.595,2382.455,no_room,,,,2024-07-11 19:45:00
1,2024-07-11 15:00:00,2412.388,2410.685,no_room,,,,2024-07-11 22:00:00
-1,2024-07-12 09:30:00,2405.135,2406.495,against_bias,,,,2024-07-12 16:30:00
-1,2024-07-12 10:15:00,2402.435,2403.045,against_bias,,,,2024-07-12 17:15:00
-1,2024-07-12 12:45:00,2399.585,2401.775,against_bias,,,,2024-07-12 19:45:00
1,2024-07-12 13:15:00,2400.495,2399.585,no_room,,,,2024-07-12 20:15:00
1,2024-07-12 14:15:00,2406.545,2404.675,signal,2400.00555,2417.26255,2427.9800999999998,2024-07-12 21:15:00
1,2024-07-12 15:15:00,2409.875,2409.305,signal,2406.8503357142854,2415.924328571429,2421.9736571428584,2024-07-12 22:15:00
1,2024-07-15 07:45:00,2405.535,2404.075,signal,2401.5952214285717,2413.414557142856,2421.2941142857126,2024-07-15 14:45:00
1,2024-07-15 08:00:00,2406.915,2405.705,signal,2402.786528571429,2415.1719428571423,2423.4288857142847,2024-07-15 15:00:00
1,2024-07-15 08:45:00,2410.175,2409.178,signal,2406.577057142857,2417.3708857142865,2424.566771428573,2024-07-15 15:45:00
-1,2024-07-15 09:30:00,2409.225,2410.394,against_bias,,,,2024-07-15 16:30:00
1,2024-07-15 10:00:00,2410.605,2409.225,signal,2407.35605,2417.1029000000003,2423.6008000000006,2024-07-15 17:00:00
1,2024-07-15 11:00:00,2414.438,2413.625,no_room,,,,2024-07-15 18:00:00
1,2024-07-15 11:15:00,2416.395,2415.705,no_room,,,,2024-07-15 18:15:00
-1,2024-07-15 12:30:00,2417.765,2418.015,against_bias,,,,2024-07-15 19:30:00
-1,2024-07-15 12:45:00,2415.675,2415.785,against_bias,,,,2024-07-15 19:45:00
1,2024-07-15 14:00:00,2418.005,2417.155,no_room,,,,2024-07-15 21:00:00
1,2024-07-15 15:00:00,2431.368,2424.145,no_room,,,,2024-07-15 22:00:00
1,2024-07-16 07:15:00,2434.125,2433.698,sl_too_tight,,,,2024-07-16 14:15:00
1,2024-07-16 09:15:00,2438.155,2436.475,no_room,,,,2024-07-16 16:15:00
1,2024-07-16 09:45:00,2441.845,2440.995,signal,2437.85665,2449.68665,2457.5283000000004,2024-07-16 16:45:00
1,2024-07-16 12:15:00,2440.258,2440.165,sl_too_tight,,,,2024-07-16 19:15:00
-1,2024-07-16 12:45:00,2435.015,2440.258,against_bias,,,,2024-07-16 19:45:00
1,2024-07-16 13:45:00,2440.905,2438.105,signal,2434.0274,2449.5074,2458.1097999999997,2024-07-16 20:45:00
1,2024-07-16 14:30:00,2446.238,2445.205,no_room,,,,2024-07-16 21:30:00
1,2024-07-16 15:00:00,2451.845,2449.345,signal,2445.2804928571427,2464.974014285714,2478.1030285714282,2024-07-16 22:00:00
1,2024-07-16 15:15:00,2455.585,2453.935,signal,2445.2475714285715,2476.259857142857,2496.934714285714,2024-07-16 22:15:00
1,2024-07-16 15:30:00,2459.455,2457.575,signal,2451.2234285714285,2475.918142857143,2492.3812857142857,2024-07-16 22:30:00
1,2024-07-17 07:45:00,2470.645,2467.895,signal,2464.361635714286,2481.9786357142857,2493.3122714285714,2024-07-17 14:45:00
1,2024-07-17 08:00:00,2473.958,2471.145,no_room,,,,2024-07-17 15:00:00
-1,2024-07-17 10:45:00,2469.335,2472.805,against_bias,,,,2024-07-17 17:45:00
-1,2024-07-17 14:15:00,2471.885,2475.308,against_bias,,,,2024-07-17 21:15:00
-1,2024-07-17 15:00:00,2465.305,2466.845,against_bias,,,,2024-07-17 22:00:00
1,2024-07-18 07:15:00,2471.545,2471.328,against_bias,,,,2024-07-18 14:15:00
-1,2024-07-18 08:30:00,2469.955,2471.448,signal,2473.8726857142856,2462.1196285714286,2454.2842571428573,2024-07-18 15:30:00
-1,2024-07-18 08:45:00,2468.475,2469.665,signal,2473.8795928571426,2462.0025928571426,2455.5301857142854,2024-07-18 15:45:00
-1,2024-07-18 09:00:00,2466.925,2467.285,signal,2470.2323071428573,2461.995307142857,2457.065614285714,2024-07-18 16:00:00
-1,2024-07-18 10:00:00,2465.505,2465.555,sl_too_tight,,,,2024-07-18 17:00:00
-1,2024-07-18 10:15:00,2463.625,2465.135,no_room,,,,2024-07-18 17:15:00
1,2024-07-18 10:45:00,2463.825,2463.625,against_bias,,,,2024-07-18 17:45:00
-1,2024-07-18 15:45:00,2464.415,2464.935,sl_too_tight,,,,2024-07-18 22:45:00
-1,2024-07-19 09:30:00,2416.825,2417.935,signal,2421.374885714286,2407.7252285714276,2398.6254571428553,2024-07-19 16:30:00
-1,2024-07-19 10:15:00,2414.055,2414.998,sl_too_tight,,,,2024-07-19 17:15:00
-1,2024-07-19 12:00:00,2410.095,2412.155,no_room,,,,2024-07-19 19:00:00
-1,2024-07-19 12:45:00,2405.875,2406.775,signal,2409.8160428571427,2401.5660428571427,2397.2570857142855,2024-07-19 19:45:00
-1,2024-07-19 13:15:00,2398.195,2401.435,no_room,,,,2024-07-19 20:15:00
1,2024-07-19 13:45:00,2401.218,2398.195,against_bias,,,,2024-07-19 20:45:00
1,2024-07-19 15:15:00,2403.525,2401.525,against_bias,,,,2024-07-19 22:15:00
1,2024-07-22 10:45:00,2405.805,2405.548,against_bias,,,,2024-07-22 17:45:00
-1,2024-07-22 11:15:00,2404.938,2405.805,no_room,,,,2024-07-22 18:15:00
-1,2024-07-22 11:45:00,2401.425,2401.975,no_room,,,,2024-07-22 18:45:00
-1,2024-07-22 12:00:00,2398.485,2401.005,no_room,,,,2024-07-22 19:00:00
-1,2024-07-22 13:45:00,2394.425,2395.405,no_room,,,,2024-07-22 20:45:00
-1,2024-07-22 14:30:00,2389.015,2391.235,signal,2395.196214285714,2378.1592142857144,2367.303428571429,2024-07-22 21:30:00
1,2024-07-23 08:45:00,2402.485,2399.485,no_room,,,,2024-07-23 15:45:00
1,2024-07-23 11:15:00,2407.765,2407.698,sl_too_tight,,,,2024-07-23 18:15:00
-1,2024-07-23 13:15:00,2405.188,2405.295,against_bias,,,,2024-07-23 20:15:00
-1,2024-07-24 07:45:00,2414.685,2415.475,against_bias,,,,2024-07-24 14:45:00
1,2024-07-24 11:45:00,2414.595,2413.198,no_room,,,,2024-07-24 18:45:00
1,2024-07-24 12:00:00,2416.575,2415.148,no_room,,,,2024-07-24 19:00:00
1,2024-07-24 13:45:00,2418.515,2418.105,no_room,,,,2024-07-24 20:45:00
-1,2024-07-25 07:00:00,2371.965,2372.575,no_room,,,,2024-07-25 14:00:00
1,2024-07-25 07:30:00,2372.745,2371.965,against_bias,,,,2024-07-25 14:30:00
-1,2024-07-25 09:15:00,2373.528,2374.378,no_room,,,,2024-07-25 16:15:00
1,2024-07-25 10:45:00,2376.835,2375.385,against_bias,,,,2024-07-25 17:45:00
-1,2024-07-25 11:15:00,2376.725,2376.835,no_room,,,,2024-07-25 18:15:00
-1,2024-07-25 11:30:00,2374.245,2376.525,no_room,,,,2024-07-25 18:30:00
-1,2024-07-25 11:45:00,2371.048,2373.435,no_room,,,,2024-07-25 18:45:00
-1,2024-07-26 11:00:00,2372.945,2372.998,sl_too_tight,,,,2024-07-26 18:00:00
1,2024-07-26 12:45:00,2375.125,2374.645,against_bias,,,,2024-07-26 19:45:00
1,2024-07-26 14:15:00,2384.225,2383.075,no_room,,,,2024-07-26 21:15:00
-1,2024-07-29 12:00:00,2388.805,2388.845,against_bias,,,,2024-07-29 19:00:00
1,2024-07-29 12:30:00,2389.795,2388.805,no_room,,,,2024-07-29 19:30:00
-1,2024-07-29 14:45:00,2383.235,2388.195,against_bias,,,,2024-07-29 21:45:00
-1,2024-07-29 15:15:00,2376.785,2379.965,against_bias,,,,2024-07-29 22:15:00
-1,2024-07-30 11:45:00,2389.505,2390.198,against_bias,,,,2024-07-30 18:45:00
-1,2024-07-30 12:00:00,2387.535,2388.985,against_bias,,,,2024-07-30 19:00:00
1,2024-07-30 13:15:00,2390.628,2388.095,no_room,,,,2024-07-30 20:15:00
1,2024-07-30 13:30:00,2392.548,2390.925,no_room,,,,2024-07-30 20:30:00
-1,2024-07-30 15:30:00,2388.345,2388.405,against_bias,,,,2024-07-30 22:30:00
-1,2024-07-31 07:15:00,2418.805,2420.065,against_bias,,,,2024-07-31 14:15:00
-1,2024-07-31 07:30:00,2417.995,2418.155,against_bias,,,,2024-07-31 14:30:00
1,2024-07-31 08:45:00,2418.635,2418.455,no_room,,,,2024-07-31 15:45:00
1,2024-07-31 09:00:00,2419.495,2419.225,signal,2415.0105714285714,2424.0905714285714,2428.686142857143,2024-07-31 16:00:00
1,2024-07-31 10:00:00,2420.298,2420.285,sl_too_tight,,,,2024-07-31 17:00:00
-1,2024-07-31 10:30:00,2420.175,2420.298,against_bias,,,,2024-07-31 17:30:00
1,2024-07-31 13:45:00,2422.605,2420.138,no_room,,,,2024-07-31 20:45:00
-1,2024-08-01 08:30:00,2437.578,2439.745,against_bias,,,,2024-08-01 15:30:00
-1,2024-08-01 08:45:00,2435.444,2436.238,no_room,,,,2024-08-01 15:45:00
1,2024-08-01 10:15:00,2433.675,2433.335,against_bias,,,,2024-08-01 17:15:00
1,2024-08-01 11:30:00,2436.105,2436.075,against_bias,,,,2024-08-01 18:30:00
1,2024-08-01 12:00:00,2440.175,2438.665,against_bias,,,,2024-08-01 19:00:00
1,2024-08-01 12:15:00,2442.915,2442.875,against_bias,,,,2024-08-01 19:15:00
1,2024-08-01 12:30:00,2443.815,2443.705,against_bias,,,,2024-08-01 19:30:00
1,2024-08-01 12:45:00,2448.045,2445.885,against_bias,,,,2024-08-01 19:45:00
-1,2024-08-02 11:15:00,2462.025,2462.965,against_bias,,,,2024-08-02 18:15:00
1,2024-08-02 12:45:00,2470.185,2458.025,no_room,,,,2024-08-02 19:45:00
-1,2024-08-02 13:15:00,2466.305,2470.185,against_bias,,,,2024-08-02 20:15:00
-1,2024-08-02 14:30:00,2465.465,2466.844,against_bias,,,,2024-08-02 21:30:00
-1,2024-08-02 14:45:00,2439.595,2463.808,no_room,,,,2024-08-02 21:45:00
-1,2024-08-02 15:15:00,2426.555,2428.195,no_room,,,,2024-08-02 22:15:00
1,2024-08-05 07:30:00,2435.545,2430.045,against_bias,,,,2024-08-05 14:30:00
-1,2024-08-05 08:00:00,2434.335,2435.545,no_room,,,,2024-08-05 15:00:00
-1,2024-08-05 11:00:00,2408.438,2416.845,no_room,,,,2024-08-05 18:00:00
-1,2024-08-05 11:15:00,2407.865,2407.998,no_room,,,,2024-08-05 18:15:00
-1,2024-08-05 11:30:00,2397.875,2402.275,no_room,,,,2024-08-05 18:30:00
-1,2024-08-05 11:45:00,2389.495,2394.384,no_room,,,,2024-08-05 18:45:00
-1,2024-08-05 12:30:00,2375.715,2384.005,no_room,,,,2024-08-05 19:30:00
1,2024-08-05 13:15:00,2382.668,2378.345,against_bias,,,,2024-08-05 20:15:00
1,2024-08-05 14:45:00,2392.995,2392.845,against_bias,,,,2024-08-05 21:45:00
1,2024-08-05 15:15:00,2405.438,2397.105,against_bias,,,,2024-08-05 22:15:00
-1,2024-08-06 11:00:00,2412.575,2413.165,no_room,,,,2024-08-06 18:00:00
-1,2024-08-06 12:30:00,2403.065,2407.698,no_room,,,,2024-08-06 19:30:00
-1,2024-08-06 12:45:00,2395.645,2402.208,no_room,,,,2024-08-06 19:45:00
-1,2024-08-06 14:30:00,2393.355,2394.525,no_room,,,,2024-08-06 21:30:00
-1,2024-08-07 07:45:00,2389.765,2391.808,no_room,,,,2024-08-07 14:45:00
1,2024-08-07 08:15:00,2390.558,2389.765,against_bias,,,,2024-08-07 15:15:00
1,2024-08-07 08:30:00,2391.538,2391.235,against_bias,,,,2024-08-07 15:30:00
1,2024-08-07 12:00:00,2400.915,2398.565,against_bias,,,,2024-08-07 19:00:00
-1,2024-08-07 15:45:00,2395.545,2396.878,no_room,,,,2024-08-07 22:45:00
-1,2024-08-08 08:30:00,2394.965,2395.955,no_room,,,,2024-08-08 15:30:00
1,2024-08-08 09:15:00,2395.298,2394.935,against_bias,,,,2024-08-08 16:15:00
1,2024-08-08 10:15:00,2398.028,2396.155,against_bias,,,,2024-08-08 17:15:00
1,2024-08-08 10:45:00,2399.884,2399.645,against_bias,,,,2024-08-08 17:45:00
1,2024-08-08 11:00:00,2404.845,2404.578,against_bias,,,,2024-08-08 18:00:00
1,2024-08-08 11:15:00,2409.808,2406.305,against_bias,,,,2024-08-08 18:15:00
-1,2024-08-08 12:45:00,2410.015,2412.248,against_bias,,,,2024-08-08 19:45:00
1,2024-08-08 14:15:00,2417.275,2415.228,no_room,,,,2024-08-08 21:15:00
-1,2024-08-08 15:00:00,2416.595,2416.685,against_bias,,,,2024-08-08 22:00:00
1,2024-08-08 15:45:00,2416.968,2416.595,no_room,,,,2024-08-08 22:45:00
1,2024-08-09 07:30:00,2423.005,2422.225,price_inside_zone,,,,2024-08-09 14:30:00
1,2024-08-09 10:30:00,2424.875,2424.368,sl_too_tight,,,,2024-08-09 17:30:00
1,2024-08-09 10:45:00,2429.258,2425.105,no_room,,,,2024-08-09 17:45:00
-1,2024-08-09 11:30:00,2429.218,2430.038,against_bias,,,,2024-08-09 18:30:00
-1,2024-08-09 11:45:00,2427.235,2428.708,against_bias,,,,2024-08-09 18:45:00
-1,2024-08-09 13:45:00,2427.165,2428.914,against_bias,,,,2024-08-09 20:45:00
1,2024-08-09 14:15:00,2429.328,2427.165,no_room,,,,2024-08-09 21:15:00
1,2024-08-09 15:45:00,2431.104,2430.255,no_room,,,,2024-08-09 22:45:00
-1,2024-08-12 11:15:00,2442.475,2442.768,against_bias,,,,2024-08-12 18:15:00
1,2024-08-12 12:15:00,2441.925,2441.625,sl_too_tight,,,,2024-08-12 19:15:00
1,2024-08-12 13:30:00,2445.665,2445.058,signal,2441.713685714286,2449.713685714286,2453.762371428572,2024-08-12 20:30:00
1,2024-08-12 13:45:00,2451.605,2446.445,no_room,,,,2024-08-12 20:45:00
-1,2024-08-12 14:15:00,2449.465,2451.605,against_bias,,,,2024-08-12 21:15:00
1,2024-08-12 14:45:00,2451.335,2449.465,no_room,,,,2024-08-12 21:45:00
1,2024-08-12 15:00:00,2452.758,2452.115,no_room,,,,2024-08-12 22:00:00
1,2024-08-12 15:15:00,2456.188,2455.365,no_room,,,,2024-08-12 22:15:00
-1,2024-08-13 08:15:00,2462.955,2463.175,against_bias,,,,2024-08-13 15:15:00
1,2024-08-13 11:15:00,2463.215,2462.718,signal,2459.069314285714,2468.049314285714,2472.883628571428,2024-08-13 18:15:00
1,2024-08-13 13:45:00,2470.485,2469.805,no_room,,,,2024-08-13 20:45:00
-1,2024-08-13 14:30:00,2469.038,2469.515,against_bias,,,,2024-08-13 21:30:00
1,2024-08-13 15:00:00,2470.354,2469.038,no_room,,,,2024-08-13 22:00:00
-1,2024-08-13 15:30:00,2468.208,2470.354,against_bias,,,,2024-08-13 22:30:00
1,2024-08-14 07:15:00,2468.495,2467.628,against_bias,,,,2024-08-14 14:15:00
1,2024-08-14 07:45:00,2470.215,2470.145,against_bias,,,,2024-08-14 14:45:00
1,2024-08-14 08:45:00,2473.645,2470.405,no_room,,,,2024-08-14 15:45:00
1,2024-08-14 10:45:00,2472.758,2472.595,sl_too_tight,,,,2024-08-14 17:45:00
-1,2024-08-14 13:30:00,2459.358,2463.945,against_bias,,,,2024-08-14 20:30:00
-1,2024-08-14 14:45:00,2451.435,2453.225,no_room,,,,2024-08-14 21:45:00
-1,2024-08-14 15:45:00,2445.185,2448.445,signal,2452.154828571429,2437.9548285714286,2430.7246571428573,2024-08-14 22:45:00
1,2024-08-15 10:15:00,2459.008,2457.155,against_bias,,,,2024-08-15 17:15:00
-1,2024-08-15 10:45:00,2458.865,2459.008,sl_too_tight,,,,2024-08-15 17:45:00
1,2024-08-15 11:45:00,2460.875,2460.435,against_bias,,,,2024-08-15 18:45:00
1,2024-08-15 12:15:00,2464.245,2464.065,against_bias,,,,2024-08-15 19:15:00
-1,2024-08-15 12:45:00,2456.455,2464.245,no_room,,,,2024-08-15 19:45:00
-1,2024-08-15 13:00:00,2441.415,2450.335,no_room,,,,2024-08-15 20:00:00
1,2024-08-15 13:30:00,2443.058,2441.415,against_bias,,,,2024-08-15 20:30:00
1,2024-08-15 14:30:00,2450.335,2449.755,against_bias,,,,2024-08-15 21:30:00
-1,2024-08-16 07:00:00,2455.105,2455.475,sl_too_tight,,,,2024-08-16 14:00:00
1,2024-08-16 07:45:00,2455.265,2454.535,no_room,,,,2024-08-16 14:45:00
1,2024-08-16 08:00:00,2459.828,2455.425,no_room,,,,2024-08-16 15:00:00
1,2024-08-16 10:15:00,2464.755,2463.655,signal,2461.628685714286,2467.9886857142856,2471.222371428571,2024-08-16 17:15:00
1,2024-08-16 11:15:00,2467.728,2465.765,no_room,,,,2024-08-16 18:15:00
1,2024-08-16 12:00:00,2471.695,2469.105,no_room,,,,2024-08-16 19:00:00
1,2024-08-16 13:00:00,2484.985,2476.495,signal,2472.2076357142855,2510.5397285714294,2536.0944571428586,2024-08-16 20:00:00
1,2024-08-16 13:45:00,2492.985,2489.525,signal,2482.920842857143,2513.1133142857148,2533.2416285714294,2024-08-16 20:45:00
